zilean,support,0.5287356321839081,46,87
jax,top,0.4896142433234421,165,337
jax,jungle,0.4,2,5
jax,mid,0.5,1,2
jax,bot,0.0,0,1
jax,support,0.0,0,1
bard,top,0.5,1,2
bard,jungle,0.0,0,1
bard,mid,0.0,0,2
bard,bot,0.25,1,4
bard,support,0.5950207468879668,717,1205
zac,top,0.3333333333333333,12,36
zac,jungle,0.5219298245614035,119,228
zac,mid,0.0,0,3
zac,bot,0.0,0,1
zac,support,0.375,3,8
shaco,top,0.0,0,1
shaco,jungle,0.5263157894736842,10,19
shaco,mid,0.0,0,1
shaco,bot,0.0,0,1
shaco,support,0.5714285714285714,4,7
kassadin,top,0.3333333333333333,1,3
kassadin,jungle,0.5,1,2
kassadin,mid,0.5102564102564102,199,390
kassadin,bot,0.0,0,1
kassadin,support,0.0,0,2
draven,top,0.0,0,1
draven,jungle,0.0,0,1
draven,mid,0.0,0,2
draven,bot,0.5169491525423728,61,118
draven,support,0.0,0,1
karma,top,0.5,78,156
karma,jungle,0.0,0,1
karma,mid,0.42178770949720673,151,358
karma,bot,0.42857142857142855,6,14
karma,support,0.48393782383419687,467,965
illaoi,top,0.42857142857142855,24,56
illaoi,jungle,0.0,0,1
illaoi,mid,0.0,0,1
illaoi,bot,0.0,0,1
illaoi,support,0.0,0,1
yasuo,top,0.6363636363636364,7,11
yasuo,jungle,0.0,0,1
yasuo,mid,0.50187265917603,134,267
yasuo,bot,0.46551724137931033,27,58
yasuo,support,0.0,0,1
twisted fate,top,0.0,0,1
twisted fate,jungle,0.0,0,1
twisted fate,mid,0.5705128205128205,445,780
twisted fate,bot,0.0,0,1
twisted fate,support,0.0,0,1
shyvana,top,0.38095238095238093,8,21
shyvana,jungle,0.49375,79,160
shyvana,mid,0.0,0,1
shyvana,bot,0.0,0,1
shyvana,support,0.0,0,1
ashe,top,0.0,0,1
ashe,jungle,0.0,0,1
ashe,mid,0.0,0,1
ashe,bot,0.4905920146856356,1069,2179
ashe,support,0.16666666666666666,1,6
nami,top,0.0,0,1
nami,jungle,0.0,0,1
nami,mid,0.0,0,3
nami,bot,0.0,0,1
nami,support,0.575,23,40
heimerdinger,top,0.25,1,4
heimerdinger,jungle,0.0,0,1
heimerdinger,mid,0.6875,11,16
heimerdinger,bot,0.4426229508196721,27,61
heimerdinger,support,0.0,0,2
yorick,top,0.3673469387755102,18,49
yorick,jungle,0.0,0,1
yorick,mid,0.0,0,1
yorick,bot,0.0,0,1
yorick,support,0.0,0,1
malzahar,top,0.0,0,1
malzahar,jungle,0.0,0,1
malzahar,mid,0.5161290322580645,32,62
malzahar,bot,0.0,0,1
malzahar,support,0.0,0,1
zyra,top,0.0,0,1
zyra,jungle,0.0,0,1
zyra,mid,0.0,0,3
zyra,bot,0.0,0,1
zyra,support,0.3333333333333333,18,54
rengar,top,0.5555555555555556,10,18
rengar,jungle,0.6666666666666666,20,30
rengar,mid,0.5,1,2
rengar,bot,0.0,0,2
